"code_sandre";"code_cas";"libelle";"statut";"usage_principal";"nqecma";"nqema";"pnec";"dt50";"koc";"gus";"classification";"rgsiris2018";"solubilite_mgl";"hydrolyseph7";"du_2015";"du_2017";"usage_agricole";"source";"maj";"substance_id"
"2021";"14484-64-1";Ferbame;non autorisé;Fongicides;0.0;0.0;"";"";"";"1.87382451";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";552
"2009";"120068-37-3";Fipronil;"";Insecticides;0.0;0.0;"0.00077";"65";"727";"2.063939473";T, T+, CMR;"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";553
"6262";"205650-65-3";Fipronil desulfinyl;"";Métabolites;0.0;0.0;"0.00077";"";"";"";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";554
"6261";"120067-83-6";Fipronil sulfide;"";Métabolites;0.0;0.0;"0.00077";"";"";"";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";555
"6260";"120068-36-2";Fipronil sulfone;"";Métabolites;0.0;0.0;"0.00077";"";"";"";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";556
"1840";"52756-22-6";Flamprop-isopropyl;"";Herbicides;0.0;0.0;"";"";"";"";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";557
"5632";"90134-59-1";Flamprop-M;non autorisé;Herbicides;0.0;0.0;"";"";"";"";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";558
"1939";"104040-78-0";Flazasulfuron;"";Herbicides;0.0;0.0;"0.07";"10";"65";"2.187086643";N Organique;"38";"2100";inst;"0.05";"0.05";désherbant EAJ;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";559
"5633";"90035-08-8";Flocoumafen;non autorisé;Antiparasitaire;0.0;0.0;"";"";"";"2.0357053";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";560
"6393";"158062-67-0";Flonicamid;"";Insecticides;0.0;0.0;"310";"";"";"";"";"29";"5200";TS;"0.05";"0.05";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";561
"2810";"145701-23-1";Florasulam;"";Herbicides;0.0;0.0;"0.118";"8";"22";"2.400031467";N Organique;"22";"6360";TS;"0.004169";"0.005469866";désherbant, gazon, céréales et maïs;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";562
"6545";"69335-91-7";Fluazifop;non autorisé;Métabolites;0.0;0.0;"";"";"";"";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";563
"1825";"69806-50-4";Fluazifop-butyl;"";Herbicides;0.0;0.0;"";"";"";"";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";564
"5634";"83066-88-0";Fluazifop-P;"";Herbicides;0.0;0.0;"";"";"";"";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";565
"1404";"79241-46-6";Fluazifop-P-butyl;non autorisé;Herbicides;0.0;0.0;"5.3";"";"";"0.302517305";N Organique;"50";"1.1";TS;"0.004169";"0.005469866";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";566
"2984";"79622-59-6";Fluazinam;"";Fongicides;0.0;0.0;"0.29";"";"";"0.852742494";T, T+, CMR;"57";"0.135";inst;"0.649317";"0.64128361";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";567
"5767";"37893-02-0";Flubenzimine;"";Acaricides;0.0;0.0;"";"";"";"";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";568
"5768";"33245-39-5";Fluchloralin;"";Herbicides;0.0;0.0;"";"";"";"";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";569
"2862";"70124-77-5";Flucythrinate;"";Insecticides;0.0;0.0;"";"";"";"";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";570
"2022";"131341-86-1";Fludioxonil;"";Fongicides;0.0;0.0;"0.5";"";"";-1.834924725;N Organique;"43";"1.8";TS;"0.41357";"0.480234953";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";571
"6863";"201668-31-7";Flufénacet OXA;"";Herbicides;0.0;0.0;"";"";"";"";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";572
"1676";"101463-69-8";Flufenoxuron;"";Insecticides;0.0;0.0;"";"";"";"0.82564677";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";573
"5635";"42835-25-6";Flumequine;"";Miticides;0.0;0.0;"";"";"";"";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";574
"5769";"62924-70-3";Flumetralin;"";Régulateurs de croissance;0.0;0.0;"";"";"";"";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";575
"2023";"103361-09-7";Flumioxazine;"";Herbicides;0.0;0.0;"0.004";"84";"1150";"1.807479689";T, T+, CMR;"53";"1.79";inst;"0.6";"0.6";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";576
"1501";"2164-17-2";Fluométuron;"";Herbicides;0.0;0.0;"";"";"";"";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";577
"7499";"239110-15-7";Fluopicolide;"";Fongicides;0.0;0.0;"2.9";"271";"321.1";"3.633298277";N Organique;"47";"2.8";stable;"0.125046";"0.124238746";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";578
"7649";"658066-35-4";Fluopyram;"";Fongicides;0.0;0.0;"5";"";"";"";T, T+, CMR;"";"";"";"0.183002";"0.095931477";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";579
"5770";"15457-05-3";Fluorodifen;"";Herbicides;0.0;0.0;"";"";"";"";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";580
"5636";"77501-60-1";Fluoroglycofen;non autorisé;Herbicides;0.0;0.0;"";"";"";"1.850955999";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";581
"5637";"2699-79-8";Fluorure de sulfuryle;"";Insecticides;0.0;0.0;"6.2";"";"";"";T, T+, CMR;"";"";"";"0.183002";"0.095931477";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";582
"6610";"57381-79-0";Fluotrimazole;"";Fongicides;0.0;0.0;"";"";"";"";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";583
"5638";"361377-29-9";Fluoxastrobine;"";Fongicides;0.0;0.0;"0.12";"82";"1003";"1.911324109";T, T+, CMR;"53";"2.29";inst;"0.09846";"0.455723436";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";584
"5639";"119126-15-7";Flupoxam;non autorisé;Herbicides;0.0;0.0;"";"";"";"2.525309045";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";585
"2565";"144740-54-5";Flupyrsulfuron methyl sodium;non autorisé;Herbicides;0.0;0.0;"1.494";"8";"28";"2.30544602";N Organique;"";"";"";"0.009208";"0.009171272";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";586
"2056";"136426-54-5";Fluquinconazole;"";Fongicides;0.0;0.0;"1.4";"175";"829";"2.425723336";T, T+, CMR;"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";587
"5771";"2314-09-2";Flurenol-butyl ester;"";Régulateurs de croissance;0.0;0.0;"";"";"";"";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";588
"5772";"1216-44-0";Flurenol-methylester;"";Régulateurs de croissance;0.0;0.0;"";"";"";"";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";589
"1974";"59756-60-4";fluridone;non autorisé;Herbicides;0.0;0.0;"";"";"";"1.322219295";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";590
"1675";"61213-25-0";Flurochloridone;"";Herbicides;0.0;0.0;"0.21";"";"";"1.69204983";T, T+, CMR;"44";"35.1";inst;"0.521164";"0.52479466";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";591
"1765";"69377-81-7";Fluroxypyr;"";Herbicides;0.0;0.0;"172";"51";"66";"3.723281746";N Organique;"4";"6500";TS;"0.2";"0.268467657";désherbant gazons, céréales, débroussaillant;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";592
"2547";"81406-37-3";Fluroxypyr-meptyl;non autorisé;Herbicides;0.0;0.0;"1.83";"";"";-0.53957303;N Organique;"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";593
"2024";"56425-91-3";Flurprimidol;non autorisé;Régulateurs de croissances;0.0;0.0;"";"";"";"1.724298813";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";594
"2008";"96525-23-4";Flurtamone;"";Herbicides;0.0;0.0;"0.99";"56";"329";"2.592220378";N Organique;"30";"10.5";TS;"0.262907";"0.26323177";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";595
"1194";"85509-19-9";Flusilazole;non autorisé;Fongicides;0.0;0.0;"0.3";"";"";"1.537279204";T, T+, CMR;"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";596
"2985";"66332-96-5";Flutolanil;"";Fongicides;0.0;0.0;"22";"4917";"781";"4.088000409";N Organique;"42";"8.01";TS;"0.242";"0.241747936";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";597
"1503";"76674-21-0";Flutriafol;"";Fongicides;0.0;0.0;"31";"";"";-1.476897952;N Organique;"";"";"";"0.122561";"0.125";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";598
"7032";"69409-94-5";Fluvalinate;"";Insecticides;0.0;0.0;"";"";"";"";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";599
"1193";"102851-06-9";Fluvalinate-tau;"";Insecticides;0.0;0.0;"0.0064";"";"";-3.335339499;N Organique;"53";"0.00103";inst;"0.051091";"0.058559886";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";600
"7342";"907204-31-3";fluxapyroxade;"";Fongicides;0.0;0.0;"2.9";"";"";"";T, T+, CMR;"39";"3.44";stable;"0.125";"0.117556809";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";601
"1192";"133-07-3";Folpel;"";Fongicides;0.0;0.0;"3.9";"3";"304";"0.723853259";T, T+, CMR;"59";"0.8";inst;"0.925394";"0.863774347";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";602
"2075";"72178-02-0";Fomesafen;non autorisé;Herbicides;0.0;0.0;"";"";"";"4.451338963";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";603
"1674";"944-22-9";Fonofos;non autorisé;Insecticides;0.0;0.0;"";"";"";"1.698953777";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";604
"2806";"173159-57-4";Foramsulfuron;"";Herbicides;0.0;0.0;"0.065";"";"";"1.640269221";N Organique;"29";"3293";TS;"0.063";"0.061103053";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";605
"5969";"68157-60-8";Forchlorfenuron;"";Régulateurs de croissance;0.0;0.0;"";"578";"1100";"2.647604229";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";606
"1703";"22259-30-9";Formétanate;non autorisé;Insecticides;0.0;0.0;"27.6";"";"";"1.282583213";T, T+, CMR;"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";607
"7741";"23422-53-9";formetanate hydrochloride;"";Insecticides;0.0;0.0;"";"";"";"";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";608
"1504";"2540-82-1";Formothion;non autorisé;Insecticides;0.0;0.0;"";"";"";"3.06907954";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";609
"5649";"25954-13-6";Fosamine-ammonium;non autorisé;Herbicides;0.0;0.0;"";"";"";"1.647153721";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";610
"0";"8042-47-5";huile de vaseline;"";Insecticides;0.0;0.0;"";"";"";"";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";652
"1816";"15845-66-6";Fosetyl;"";Fongicides;0.0;0.0;"590";"";"";"";N Organique;"";"";"";"2.201293";"2.004130228";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";611
"1975";"39148-24-8";fosetyl-aluminium;non autorisé;Fongicides;0.0;0.0;"590";"";"";"";"";"29";"110000";TS;"2.846749";"2.004130228";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";612
"2744";"98886-44-3";Fosthiazate;"";Nématicides;0.0;0.0;"2.82";"13";"59";"2.483144583";T, T+, CMR;"22";"9000";TS;"3.012155";"3.041146313";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";613
"5773";"3878-19-1";Fuberidazole;"";Fongicides;0.0;0.0;"";"";"";"";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";614
"1908";"57646-30-7";Furalaxyl;non autorisé;Fongicides;0.0;0.0;"";"";"";"1.767971487";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";615
"2720";"98-01-1";Furaldehyde;"";Nématicides;0.0;0.0;"";"";"";"";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";616
"2567";"65907-30-4";Furathiocarbe;non autorisé;Insecticides;0.0;0.0;"";"";"";"";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";617
"7441";"121776-33-8";Furilazole;"";Phytoprotecteurs;0.0;0.0;"";"";"";"";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";618
"5774";"60568-05-0";Furmecyclox;"";Fongicides;0.0;0.0;"";"";"";"";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";619
"8744";"76703-62-3";gamma-cyhalothrine;"";Insecticides;0.0;0.0;"";"";"";"";T, T+, CMR;"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";620
"5640";"77-06-5";Gibberellin A3;"";Régulateurs de croissance;0.0;0.0;"";"4";"10";"1.806179974";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";621
"5641";"8030-53-3";Gibberelline a4a7;"";Régulateurs de croissance;0.0;0.0;"960";"";"";"";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";622
"1526";"51276-47-2";Glufosinate;"";Herbicides;0.0;0.0;"";"";"";"";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";623
"2731";;Glufosinate-ammonium;non autorisé;Herbicides;0.0;0.0;"75";"";"";"0.975324101";T, T+, CMR;"26";"500000";TS;"1.676629";"1.578500755";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";624
"5642";"111-30-8";Glutaraldehyde;"";Fongicides;0.0;0.0;"";"";"";"";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";625
"0";"107-22-2";glyoxal;"";Fongicides;0.0;0.0;"";"";"";"";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";626
"1506";"1071-83-6";Glyphosate;"";Herbicides;0.0;28.0;"28";"32";"21699";-0.506392237;N Organique;"1";"10500";TS;"2.16703";"2.384675901";Désherbant systémique de post-levée, traitements généraux;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";627
"5643";"115044-19-4";Guazatinacetate;"";Fongicides;0.0;0.0;"";"";"";"";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";628
"5547";"111872-58-3";Halfenprox;non autorisé;Insecticides;0.0;0.0;"";"";"";"0.397940009";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";629
"5508";"100784-20-1";Halosulfuron-methyl;non autorisé;Herbicides;0.0;0.0;"";"";"";"";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";630
"2047";"69806-34-4";Haloxyfop;non autorisé;Herbicides;0.0;0.0;"";"";"";"";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";631
"1833";"87237-48-7";Haloxyfop-éthoxyéthyl;non autorisé;Herbicides;0.0;0.0;"";"";"";"";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";632
"1909";"72619-32-0";Haloxyfop-P-methyl;non autorisé;Herbicides;0.0;0.0;"0.884";"60";"48";"4.123103793";N Organique;"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";633
"1197";"76-44-8";Heptachlore;non autorisé;Insecticides;0.0;0.0;"0.00003";"";"";"";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";634
"1749";"28044-83-9";Heptachlore époxyde endo trans;"";Métabolites;0.0;0.0;"";"";"";"";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";635
"1748";"1024-57-3";Heptachlore époxyde exo cis;"";Métabolites;0.0;0.0;"";"";"";"";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";636
"0";"870721-81-6";heptamaloxyloglucan;"";Lutte contre le gel;0.0;0.0;"";"";"";"";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";637
"1910";"23560-59-0";Heptenophos;non autorisé;Insecticides;0.0;0.0;"";"";"";"";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";638
"1199";"118-74-1";Hexachlorobenzène;non autorisé;Fongicides;0.05;0.01;"";"";"";"";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";639
"1200";"319-84-6";Hexachlorocyclohexane alpha;non autorisé;Insecticides;0.0;0.0;"0.2";"";"";"7.155651745";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";640
"1201";"319-85-7";Hexachlorocyclohexane bêta;"";Insecticides;0.0;0.0;"0.2";"";"";"";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";641
"1202";"319-86-8";Hexachlorocyclohexane delta;"";Insecticides;0.0;0.0;"0.2";"";"";"";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";642
"2046";"6108-10-7";Hexachlorocyclohexane epsilon;"";Insecticides;0.0;0.0;"0.2";"";"";"";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";643
"1203";"58-89-9";Hexachlorocyclohexane gamma;non autorisé;Insecticides;0.0;0.0;"0.2";"";"";"1.996573291";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";644
"5776";"70-30-4";Hexachlorophene;"";Miticides;0.0;0.0;"";"";"";"";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";645
"1405";"79983-71-4";Hexaconazole;non autorisé;Fongicides;0.0;0.0;"0.658";"";"";"2.312116995";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";646
"1875";"86479-06-3";Hexaflumuron;non autorisé;Insecticides;0.0;0.0;"";"";"";-0.037153357;"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";647
"1673";"51235-04-2";Hexazinone;non autorisé;Herbicides;0.0;0.0;"";"105";"54";"4.583261467";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";648
"1876";"78587-05-0";Hexythiazox;"";Insecticides;0.0;0.0;"0.61";"";"";"0.265479875";N Organique;"50";"0.5";TS;"0.031176";"0.025104711";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";649
"0";"9206-23-56";huile blanche de petrole;"";Insecticides;0.0;0.0;"";"";"";"";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";650
"0";"64742-55-8";huile de petrole;"";Insecticides;0.0;0.0;"";"";"";"";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";651
"0";"8028-48-6";huile essentielle d'orange douce;"";Insecticides;0.0;0.0;"";"";"";"";N Organique;"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";653
"5644";"67485-29-4";Hydramethylnon;non autorisé;Insecticides;0.0;0.0;"";"";"";-1.574690497;"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";654
"5645";"123-33-1";Hydrazide maleique;"";Régulateurs de croissance;0.0;0.0;"57";"6";"45";"1.826155617";"";"29";"144000";TS;"2.938218";"3.933169641";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";655
"5561";"20427-59-2";hydroxyde de cuivre;"";Fongicides;0.0;0.0;"";"";"";-0.316724984;T, T+, CMR;"";"";"";"2.037015";"1.811484163";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";656
"2979";"13121-70-5";Hydroxyde de tricyclohexylétain;non autorisé;Insecticides;0.0;0.0;"";"";"";"0.611655964";N Organique;"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";657
"5646";"10004-44-1";Hymexazol;"";Fongicides;0.0;0.0;"40";"6";"19";"2.117541288";N Organique;"38";"65100";stable;"5.4";"5.4";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";658
"6556";"7681-52-9";Hypochlorite de sodium;"";Fongicides;0.0;0.0;"";"";"";"";N minéral;"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";659
"1704";"35554-44-0";Imazalil;"";Fongicides;0.0;0.0;"0.016";"";"";"0.203508166";N Organique;"46";"180";TS;"0.375";"0.375";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";660
"1695";"100728-84-5";Imazaméthabenz;non autorisé;Herbicides;0.0;0.0;"";"";"";"";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";661
"1911";"81405-85-8";Imazaméthabenz-méthyl;non autorisé;Herbicides;0.0;0.0;"";"";"";"3.645935915";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";662
"2986";"114311-32-9";Imazamox;"";Herbicides;0.0;0.0;"1.1";"14";"59";"2.554889005";N Organique;"22";"626000";TS;"0.067587";"0.067249885";désherbant maïs, colza, légume;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";663
"7295";"104098-48-8";Imazapic;"";Herbicides;0.0;0.0;"";"";"";"";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";664
"2090";"81334-34-1";Imazapyr;non autorisé;Herbicides;0.0;0.0;"";"";"";"1.981863992";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";665
"2860";"81335-37-7";Imazaquine;non autorisé;Régulateurs de croissances;0.0;0.0;"3.1";"11";"18";"2.858339136";N Organique;"33";"60";TS;"0.002";"0.002";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";666
"7293";"81335-77-5";Imazethapyr;"";Herbicides;0.0;0.0;"";"";"";"";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";667
"1877";"138261-41-3";Imidaclopride;"";Insecticides;0.0;0.0;"0.2";"191";"225";"3.758726659";N Organique;"19";"610";TS;"0.07338";"0.07337611";traitement de semences céréales;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";668
"5483";"173584-44-6";Indoxacarbe;non autorisé;Insecticides;0.0;0.0;"1.95";"";"";"0.377696983";T, T+, CMR;"53";"0.2";stable;"0.034113";"0.033968707";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";669
"2025";"18181-70-9";Iodofenphos;non autorisé;Insecticides;0.0;0.0;"";"";"";"0.56957723";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";670
"2563";"185119-76-0";Iodosulfuron-méthyl;"";Herbicides;0.0;0.0;"";"";"";"";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";671
"6483";"144550-36-7";iodosulfuron-methyl-sodium;non autorisé;Herbicides;0.0;0.0;"0.17";"8";"45";"2.11936028";N Organique;"22";"25000";TS;"0.008123";"0.009132971";désherbant céréales;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";672
"5928";"74-88-4";Iodure de methyle;"";Nématicides;0.0;0.0;"";"";"";"";"";"";"";"";"";"";"";Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;"2020-10-12";673
